	0
METenh:cg05669259	4.640042699820361
METenh:cg05984456	4.638637818378197
METenh:cg23629685	4.638318242480415
METbod:cg10012059	4.635691989967854
METenh:cg26799677	4.624542307875233
EXPR:TPSB2	4.622973210037785
METenh:cg02918489	4.620949332151275
EXPR:AL353751.1	4.618444812167753
EXPR:TPSAB1	4.617820423094473
METpro:cg14979301	4.605733879444138
METbod:cg18005280	4.597949673528737
EXPR:C1QTNF7	4.584243116359708
METenh:cg13503677	4.580468324955944
EXPR:HDC	4.5791710915475825
METpro:cg21617516	4.577887655577028
METenh:cg16691830	4.577045953344206
METbod:cg09610311	4.574633923984628
METenh:cg13033108	4.5727027106766736
METbod:cg06913345	4.570304250900181
METpro:cg00779924	4.563680690021495
METpro:cg01313313	4.562458993674292
METenh:cg25300481	4.561277529334019
METbod:cg09550697	4.5584988206196035
EXPR:LOXL2	4.558293755507265
EXPR:NR3C2	4.557865592627393
METbod:cg00225902	4.55275536498257
METbod:cg06970510	4.551616289153615
METbod:cg02443967	4.549090390504992
EXPR:KLRB1	4.547315414895823
EXPR:SCN7A	4.544718493297906
METenh:cg19980260	4.539561323026396
METenh:cg05173728	4.539472872802543
EXPR:AL161431.1	4.53098110018637
METenh:cg08208060	4.529848007040331
EXPR:ALDH1A1	4.526471223000323
EXPR:FBLN2	4.5262227438806395
METenh:cg16130066	4.523244092509599
EXPR:SLC2A1	4.520020863308121
METpro:cg16396284	4.519536625943441
METenh:cg17185622	4.5125305201714685
METenh:cg15200009	4.509131881752949
METenh:cg22209723	4.507333419385709
METenh:cg08492033	4.5007663036220515
METenh:cg17847431	4.497708071485366
EXPR:TCL1A	4.497362683916344
METbod:cg19772399	4.493334381921039
METbod:cg12028548	4.4906787169075555
METenh:cg13709259	4.489765798695481
METenh:cg25600383	4.488450361460358
EXPR:FCMR	4.484262622460082
METenh:cg09182455	4.482068819181186
METenh:cg24528574	4.481662494712557
METenh:cg20453861	4.480377868275008
METbod:cg13374172	4.478090699542646
METenh:cg15292072	4.476298488477087
METenh:cg10334948	4.475139782272504
METbod:cg08878436	4.474282991085403
METenh:cg08451988	4.47285078748499
EXPR:SELP	4.468255594121855
METenh:cg22965017	4.467655316434642
EXPR:COL14A1	4.467015700956269
METbod:cg06782035	4.466723347462199
METenh:cg26015527	4.4581446707532795
EXPR:RHEX	4.456268502192335
METbod:cg00249511	4.455593024078802
METbod:cg12457909	4.455104226916138
EXPR:CNTN4	4.454703826086707
METenh:cg05841380	4.447254208493139
METenh:cg17407476	4.446277162327818
METenh:cg02804274	4.443174501617437
METenh:cg16176440	4.437350664191132
METenh:cg07439265	4.434849536679798
EXPR:NELL2	4.427829078194374
METenh:cg22234738	4.427212201688142
METenh:cg17029655	4.426971216546861
METenh:cg27429480	4.42416204484673
METenh:cg15949000	4.4211796754300625
METbod:cg09006667	4.417744221060959
METbod:cg08826760	4.414850099282714
METenh:cg24216596	4.414573179943751
METpro:cg22311343	4.410176927016823
METenh:cg07375082	4.41014840824115
METenh:cg09780975	4.408689298547017
METenh:cg22652934	4.404758819128786
EXPR:CPA3	4.403436736769949
METenh:cg24609626	4.403005207277224
LOH:IZUMO3|RMRPP5|AL353811.1	4.396758951091154
LOH:RN7SKP120	4.396758951091154
METenh:cg18554789	4.391341143393897
METbod:cg01972751	4.389850874861795
METbod:cg05184456	4.389092343463295
METenh:cg25490404	4.3879533841599425
METenh:cg19834377	4.3864189377195135
METbod:cg00558689	4.382506476705276
METenh:cg12827595	4.377605292848663
EXPR:DKK2	4.372104407738459
METenh:cg17276289	4.370904203874882
METenh:cg12650670	4.367415227966707
EXPR:ASTN1	4.3666544672705365
METenh:cg10158330	4.363270912786285
METenh:cg09265623	4.362518622124818
METenh:cg17462560	4.3602027493569
METenh:cg13885205	4.359666720475682
METenh:cg20276370	4.358950051941557
EXPR:PRIMA1	4.357366317609073
METenh:cg26465402	4.3547702210612735
METenh:cg16167544	4.35098897479562
METenh:cg18243661	4.350715307820083
METenh:cg00687889	4.34797690611597
METbod:cg17827328	4.345229446109553
EXPR:ELAPOR2	4.3419838833379805
METenh:cg19014904	4.337631667537237
METenh:cg15104456	4.336489852467775
METpro:cg03615526	4.334368083545018
METenh:cg20566648	4.327135766247388
METpro:cg11739633	4.325540173678477
METenh:cg02150090	4.325485749652016
METenh:cg02539809	4.324929667245565
METenh:cg08071141	4.3228037102703105
METenh:cg08562863	4.32172631968994
METenh:cg02272851	4.3199149307490705
METenh:cg06768361	4.319792020513964
METenh:cg16216905	4.318326742108897
EXPR:LINC00313	4.31799587695304
EXPR:MFAP4	4.317350469878343
METenh:cg08197774	4.317038124048377
METenh:cg23184653	4.316618836150888
METenh:cg03072196	4.316500783615557
METenh:cg26088888	4.315805720863363
METenh:cg11031221	4.3149196573909965
METenh:cg11243561	4.313470785529757
METpro:cg00630794	4.3066690244579835
METenh:cg24686551	4.304493628465681
EXPR:ABCA10	4.3038437595034384
METbod:cg15042302	4.30332530999802
EXPR:DPT	4.301026622467897
LOH:FAM71BP1	4.300098887538389
METbod:cg14025053	4.299632466627858
EXPR:STAP1	4.298693448154363
METenh:cg06583209	4.290107332393091
METenh:cg02433163	4.28513164016043
EXPR:FMO2	4.283618550595481
METbod:cg18707501	4.282508486650429
METpro:cg19598416	4.278697577050231
METpro:cg17416730	4.2774304371428435
METenh:cg03134000	4.272567140725605
METenh:cg23729005	4.271153628257807
METenh:cg10388583	4.271151665656898
METpro:cg15140557	4.269276809373249
METbod:cg06436185	4.268942770402502
EXPR:TACR1	4.265839915971873
EXPR:C7	4.257593905966337
METenh:cg03922381	4.256567015476169
EXPR:LINC01669	4.254269450501533
METpro:cg03637691	4.25391940323116
METenh:cg03574890	4.250773246430603
METenh:cg24929566	4.250677605909834
METenh:cg10871096	4.247559652149342
METenh:cg22070551	4.246744171323404
EXPR:PNOC	4.246009761335045
EXPR:CNTFR	4.244711642857617
METenh:cg04880464	4.242995510067458
METenh:cg21406479	4.240059222647061
METenh:cg04129687	4.239273040746822
METbod:cg17633015	4.235580131583848
METenh:cg22319505	4.235341135321579
METenh:cg11227838	4.234098390525213
METenh:cg13489205	4.233533619204927
METbod:cg05184938	4.232823469244899
METenh:cg26226159	4.232057309999639
METbod:cg06637517	4.230893153954457
METbod:cg09062550	4.228336187954493
METenh:cg15209896	4.221759817149655
METenh:cg27294068	4.219339028504686
METenh:cg08883172	4.218763039801423
METpro:cg05796981	4.213501313059232
METenh:cg13759797	4.212300809664719
METenh:cg14552514	4.2117279606806965
EXPR:RSPO3	4.211309059741761
METenh:cg17541002	4.210612087743674
METenh:cg01904891	4.210557027662488
METbod:cg24967096	4.206911784402416
METenh:cg03173167	4.202005492198335
METenh:cg00605342	4.198093762848743
METenh:cg05492290	4.194919018263007
METenh:cg09669125	4.188017408156195
METenh:cg10992219	4.184809870562249
METenh:cg04730961	4.18114598989247
METenh:cg02582028	4.178601225018476
METenh:cg15713177	4.174504505107741
LOH:LINC01241	4.174446865037571
METpro:cg18244817	4.174390728730737
LOH:AL360014.1	4.174104452526089
LOH:AL451124.1	4.17403411926473
LOH:AL353746.1	4.17403411926473
LOH:MOB3B|C9orf72|IFNK	4.173688352322149
METbod:cg09226904	4.173320963345701
METenh:cg23578188	4.1729429060465275
METbod:cg27595860	4.172753246602745
METenh:cg07948480	4.168524929554649
METpro:cg26037505	4.167747852402686
METenh:cg05433889	4.167212429010415
LOH:TUSC1|AL353730.1	4.166525293695275
LOH:AL353753.1	4.16463550451963
EXPR:CLEC10A	4.162459385496551
LOH:AL442639.1	4.162304138481361
METbod:cg23363841	4.1614240353991185
METbod:cg16638793	4.156855100186612
METenh:cg08939850	4.1552481514753214
METbod:cg09248054	4.154163095067737
METenh:cg20683075	4.152877286939518
METenh:cg26899625	4.150273670880814
METenh:cg25683854	4.148275500025134
METpro:cg03894174	4.148210917147961
EXPR:CLIC5	4.145545058285668
METenh:cg02725185	4.144181889717841
METenh:cg06741146	4.144139913086511
EXPR:CBLN4	4.143414034069873
METbod:cg01199327	4.1400413991448
METenh:cg25491681	4.132399632423087
METenh:cg18278453	4.130707503781834
METenh:cg19078878	4.129134100027109
METenh:cg27049451	4.129009766420336
METenh:cg08684988	4.126912571196246
EXPR:HMGCLL1	4.126735258102826
LOH:AL451137.2	4.1248293510477865
METenh:cg09501509	4.124744406627203
METbod:cg27071152	4.118615731715626
METenh:cg19453003	4.118338593081319
METenh:cg11056055	4.117448445571466
METbod:cg24725522	4.115771525966481
EXPR:METTL7A	4.115538210849653
METenh:cg10842801	4.1123343102485554
METenh:cg25568241	4.111981536962887
EXPR:HTR1D	4.109292259426476
LOH:EQTN	4.10460200738296
METenh:cg03387871	4.1040163508167
METenh:cg13122415	4.103125209070974
METenh:cg03045139	4.102667164026568
METenh:cg27228272	4.100543145954923
LOH:CAAP1|H3P31|RN7SL100P	4.099744706879854
METenh:cg02725599	4.097745096349528
METenh:cg15568069	4.093247597126788
METenh:cg27164152	4.0917410229915125
METenh:cg06558002	4.0912982739426855
METenh:cg16346806	4.089205432815832
METenh:cg10056106	4.085891413025001
METenh:cg10599258	4.085756371270228
METbod:cg18248911	4.085708005746564
METbod:cg01556702	4.0829600054374815
METbod:cg10847834	4.0816073575952
METenh:cg14317491	4.081347182770115
METenh:cg16477554	4.080554525277912
METenh:cg04628648	4.077228165897817
METbod:cg09219451	4.074521495892782
EXPR:JAM2	4.073647449718808
EXPR:STC2	4.072338409297785
METenh:cg13155421	4.0684249910924795
METenh:cg13471188	4.066126401764167
METenh:cg18150909	4.066076027796254
METenh:cg01680062	4.064739296097107
METenh:cg18409839	4.061987313912746
METenh:cg16248878	4.061792474095474
METenh:cg20355779	4.060900979213901
METpro:cg07180934	4.059237025033139
METenh:cg07115139	4.0574459052882474
LOH:RNA5SP280|AL355433.1|LINC00032	4.056950467887961
LOH:TEK	4.056786931765487
LOH:AL355432.1	4.056622141720365
EXPR:CACHD1	4.055626490321067
METenh:cg22098240	4.051944807812639
METenh:cg05314679	4.049390109372065
METenh:cg09895458	4.045314370427136
METenh:cg13430755	4.042114980952544
METenh:cg14096595	4.039897593400746
METbod:cg12331525	4.0390335795283345
METenh:cg07424770	4.037349540927357
METpro:cg22285621	4.036459004520247
METenh:cg17612920	4.035231199603753
EXPR:SPIB	4.034745250968128
METbod:cg22208304	4.031668969752821
METenh:cg26572459	4.031255163469058
METenh:cg07637085	4.030423515203075
EXPR:ERFE	4.0292068898423
METenh:cg10714356	4.027799387265023
METenh:cg12411553	4.026531483515011
METbod:cg18869498	4.0208926714288395
METenh:cg17605713	4.020047150590618
METenh:cg05098991	4.012343799751859
METenh:cg23425673	4.010057708506402
METenh:cg13022077	4.007917353716783
METenh:cg11376687	4.006903194240955
METenh:cg15711769	4.005837900521692
METenh:cg24128731	4.002700131511587
METenh:cg15900701	3.998244472671727
METenh:cg02233071	3.9968308832824118
METpro:cg06756211	3.9945435331732138
EXPR:CD79A	3.9941611720845303
METenh:cg19920602	3.9918804182390244
METenh:cg21434865	3.9916999141816407
METenh:cg10833451	3.9915882324461784
METenh:cg00624853	3.9900772710940595
METenh:cg02394506	3.9888232495275324
METenh:cg09078948	3.9865871273296096
EXPR:MS4A1	3.9826409020381126
METpro:cg11626629	3.9809862086706
METenh:cg10303286	3.979473385026975
METpro:cg16632745	3.9786580867667087
METenh:cg22786667	3.974486679062365
METenh:cg02420480	3.9673254045919917
METenh:cg13262048	3.965851153971778
METenh:cg04084260	3.9640417300186384
METpro:cg24685006	3.9638310583024343
METpro:cg04263436	3.9627240336554554
METenh:cg12481444	3.9624824418187
METenh:cg01704854	3.9610743145184872
METpro:cg14153437	3.9597951596751546
EXPR:CACNA1G	3.9503630402549312
METenh:cg00147413	3.948411592954159
METenh:cg22011053	3.9473877000251925
METenh:cg02488983	3.9467558241205496
METenh:cg14291900	3.943334952074601
METenh:cg15030712	3.938793598850079
LOH:PLAA|IFT74-AS1	3.9361471119468994
METbod:cg13716208	3.935997916520636
METenh:cg21731614	3.9337465179271596
LOH:IFT74	3.933589759132097
METenh:cg11293217	3.933256372267328
METenh:cg13871434	3.9324175977872264
METbod:cg05099145	3.9275746472333113
METpro:cg06373377	3.9251232212850886
METpro:cg18131141	3.924418517442828
METenh:cg11070069	3.924086889724498
METbod:cg19661311	3.923267526718471
LOH:LRRC19	3.9205821769592957
METenh:cg23261343	3.9200206496766454
METpro:cg13877662	3.919803495897931
METenh:cg15951935	3.919745659222792
LOH:H3P30	3.91810832237479
METenh:cg11289747	3.917606916623606
LOH:MIR31|SNORD39	3.916641267440803
LOH:MIR31HG	3.9158309016475092
LOH:KHSRPP1	3.9156712260063964
LOH:AL353732.1	3.9150125601887025
LOH:IFNA2|IFNA13	3.9150125601887025
LOH:IFNA8|IFNA11P|IFNA12P	3.9150125601887025
LOH:IFNA1|IFNWP19	3.9150125601887025
LOH:IFNA6|KLHL9|IFNA20P	3.9150125601887025
LOH:AL359922.2	3.914860155867918
LOH:IFNE	3.9145462494056398
LOH:TUBB8P1	3.913972777844309
LOH:RN7SL151P	3.913016474646568
METpro:cg13213755	3.9113455528635708
METbod:cg14913284	3.910926880736248
METenh:cg00587922	3.907757452866273
METenh:cg04348677	3.904050482439597
METenh:cg17476701	3.902920601549097
METenh:cg07967362	3.897623512874051
METenh:cg00604768	3.8956321252601844
EXPR:CTSK	3.8912127181728566
LOH:MTAP	3.88916772585972
LOH:AL359922.1	3.8882083833329926
METpro:cg24039697	3.8867093063845024
METenh:cg02301706	3.884527539306689
EXPR:CLEC4F	3.8840437087680875
METbod:cg16197925	3.883853253550873
METenh:cg14155710	3.883661754129097
METenh:cg09154264	3.8824603501595965
METpro:cg12835949	3.8822840676610997
METenh:cg20147755	3.8794782802337426
METenh:cg00847221	3.8772183702580234
METenh:cg09220326	3.873836202296054
METenh:cg13202594	3.8724288527225252
METbod:cg27549186	3.865211677136412
LOH:CDKN2A-DT	3.8648772194991237
METenh:cg22068743	3.8643802049923486
LOH:CDKN2A	3.863937401210531
LOH:CDKN2B|AL449423.1	3.862965478184762
LOH:UBA52P6	3.862965478184762
LOH:DMRTA1	3.862710337518132
LOH:ERVFRD-3	3.8620275135131052
LOH:AL359922.3	3.8620275135131052
LOH:CDKN2B-AS1	3.8617242448537477
LOH:AL354709.1	3.860395094000759
LOH:AL354709.2	3.8603624076291867
LOH:AL157937.1	3.8603624076291867
METenh:cg22172491	3.8583106289827693
METenh:cg05261296	3.8581489491052796
METenh:cg13393327	3.8576189257894167
METenh:cg12510999	3.8576147505023113
METbod:cg04014105	3.856473649027034
METpro:cg17646273	3.8564146892752365
METenh:cg02432022	3.855543894335126
METenh:cg18826637	3.8552371891524433
METpro:cg06523901	3.8514908505331245
METenh:cg02190353	3.8507738854931763
METenh:cg08035822	3.8498572387773504
METbod:cg07101541	3.8489708879759514
METenh:cg16344915	3.844759936236426
METenh:cg07599772	3.8410379399577734
METenh:cg22686195	3.8402205055815974
METenh:cg00913147	3.8401946867291112
METbod:cg17286831	3.83986764864691
METenh:cg00780501	3.838922655246177
METpro:cg25827022	3.837998537635623
METpro:cg19538677	3.836212926776233
METenh:cg19537111	3.8322256449690433
METbod:cg25622366	3.8298506121219487
METbod:cg00334063	3.8235162366542728
METenh:cg20155875	3.8234828648580903
METenh:cg01708617	3.816894956951873
METenh:cg08050057	3.8165998486537083
METenh:cg16638092	3.8164831128033443
EXPR:BLK	3.813822454530288
METpro:cg16291048	3.8131388210367403
METenh:cg20312012	3.8103274611088875
LOH:AL513317.1	3.807586865109236
METenh:cg19756830	3.804993997778209
METenh:cg01912915	3.8037407790659157
METbod:cg23536473	3.8022291613331256
METpro:cg06753439	3.80163915829912
METenh:cg23035323	3.80059622700084
METpro:cg03189210	3.7982288162412927
METenh:cg10208144	3.7961417267503776
METenh:cg11760395	3.794124396564342
METpro:cg11606261	3.793864896209881
EXPR:CCR6	3.7920778592659405
METenh:cg02262553	3.7861911703069135
METenh:cg18718469	3.7851026075929473
METbod:cg05941376	3.7844788277562493
METenh:cg26273312	3.7833565384527184
METenh:cg26693572	3.7816399114577077
EXPR:CD79B	3.7810490343924195
METenh:cg19516108	3.7803255009311405
LOH:AL445623.2	3.778475047589257
LOH:SUMO2P2|AL357614.1	3.778475047589257
LOH:ELAVL2|NOP56P2|AL365204.1	3.778475047589257
METenh:cg23820521	3.7770911710264534
METenh:cg17360377	3.7765753919726497
EXPR:ATP8A1	3.771392592405568
METenh:cg06034894	3.7694321681912304
METenh:cg27599008	3.7677997726109136
METenh:cg26088711	3.7655636813065874
METenh:cg04765589	3.764285504705114
METenh:cg18672030	3.76104621318125
EXPR:FCRLA	3.7566980477345955
METenh:cg10246640	3.755768085290864
METenh:cg26010546	3.749518986823444
METenh:cg21043581	3.7484845525992747
METenh:cg02862277	3.7475022197480796
METenh:cg19262555	3.7441400515736807
METenh:cg17469895	3.7436111904268135
METenh:cg00360343	3.742660898510084
METenh:cg20538594	3.7388917215487885
EXPR:SIGLEC6	3.738109135784468
METenh:cg00978950	3.735097381966402
EXPR:CD1B	3.73431345052638
EXPR:TNFRSF13B	3.734204670421617
METbod:cg15985184	3.7327715506557353
METenh:cg00080663	3.7306550620115124
EXPR:JCHAIN	3.729505789157266
EXPR:CD19	3.7233344750390285
METpro:cg07137955	3.7177393114736312
METbod:cg24332783	3.71671928619112
EXPR:FRZB	3.710322667134532
METenh:cg26572896	3.7091474337248926
METenh:cg13664292	3.7090923238666065
METpro:cg03108070	3.7077813623694174
METenh:cg13787850	3.705907892740916
METpro:cg05141871	3.7035921582583313
METbod:cg00462416	3.703178803298931
METenh:cg09181230	3.7021234327277943
METenh:cg04350515	3.696939503800189
METenh:cg11902329	3.6934453563786405
METenh:cg21574629	3.6869331158279115
METenh:cg25720459	3.686376641251751
METenh:cg27353926	3.685101615080725
EXPR:SELL	3.6840125549118445
METbod:cg17386213	3.6830444303815835
METenh:cg19783306	3.678837805771576
METenh:cg03487391	3.675080895753423
METenh:cg07925925	3.6725406069706663
METenh:cg02274134	3.672016959377707
METenh:cg20598190	3.6672256370341354
METbod:cg23752651	3.6669391458707326
EXPR:C6	3.665965407108862
METenh:cg16782193	3.662167175062735
METbod:cg13264822	3.655984380806307
METpro:cg23167351	3.6555794451555808
METenh:cg26489737	3.6496272824689022
METenh:cg08923594	3.6490001028371113
METenh:cg00353415	3.6402897250972215
METenh:cg09378846	3.639065117676309
METenh:cg16776967	3.633252665208403
METenh:cg14611723	3.6278349513598283
METbod:cg22610980	3.6239681147236804
METenh:cg17107853	3.623826064951615
METenh:cg01003455	3.622684879169611
METenh:cg03630576	3.621466500847039
METpro:cg20273931	3.620590527610896
METenh:cg26639865	3.62056853504965
METenh:cg15729315	3.617321330397608
METenh:cg08373515	3.6118123234157706
EXPR:LINC01215	3.6087963018084297
EXPR:SEMA6D	3.6087088711230364
EXPR:NIBAN3	3.6069951677946492
METenh:cg17963549	3.606303232009205
METenh:cg03467706	3.6043091241602956
METenh:cg02866391	3.602311884384171
METenh:cg15380772	3.6010678964343126
EXPR:CR2	3.5918053886932135
METenh:cg22679401	3.5914396838733174
METenh:cg01347682	3.590232794907611
METenh:cg20759139	3.589210556217697
METenh:cg27154693	3.587602623364976
METenh:cg14953379	3.585700789421528
METenh:cg15897845	3.58452352065547
METenh:cg09699594	3.569767614139588
METenh:cg25845650	3.568236574170109
METenh:cg05575505	3.567684462877245
METenh:cg00086869	3.5635861252076713
METbod:cg07768103	3.56322354544785
METenh:cg20216309	3.5604469841590607
METenh:cg22388417	3.56021250265497
METpro:cg19551589	3.5591513151986613
EXPR:PLD4	3.5548525777963262
METbod:cg22123915	3.5503198078792932
METbod:cg13325231	3.5451132297848758
METenh:cg01323696	3.545103401969704
METenh:cg11944045	3.5438826661968235
METenh:cg08941340	3.5428834997967527
METenh:cg20142081	3.5415801118115726
METenh:cg00625436	3.5365694640170044
METenh:cg23348081	3.532744507137117
METenh:cg19458874	3.5213441665830505
METenh:cg00274928	3.5200245068903895
METbod:cg22311510	3.519447946012858
EXPR:CLEC17A	3.517007955176917
METenh:cg03879629	3.5148987470322974
METenh:cg01724135	3.5142501626919955
METenh:cg11736020	3.511732715755361
METbod:cg00875805	3.5103125701928413
METenh:cg04837119	3.509976576748728
METpro:cg11838224	3.507979135467828
METenh:cg13413719	3.503578054282254
METenh:cg05405452	3.5003743116693555
METbod:cg06434454	3.496967214941694
EXPR:FCRL2	3.496251788296733
METenh:cg25628315	3.493398463548466
METenh:cg13011951	3.493223838475645
METenh:cg04818040	3.486685844824992
METenh:cg15966722	3.486426675587471
METenh:cg21450615	3.4837691809704747
METenh:cg06935531	3.4813931283262813
METenh:cg16924779	3.4810323537616776
METenh:cg26404422	3.4771750622079267
METenh:cg19275657	3.467633581512695
METenh:cg05232694	3.4600325751632406
METenh:cg07215487	3.448393275711226
METbod:cg11299543	3.4474101260551597
METenh:cg18807159	3.439000414266898
METenh:cg18914751	3.43593581511949
METenh:cg26681488	3.435144787416665
EXPR:HTR2B	3.4257906604505726
METbod:cg14135248	3.4198720815044323
METenh:cg11931531	3.415890353457881
METenh:cg12327886	3.409880547577481
METenh:cg07124927	3.40982540152019
EXPR:AC090136.3	3.405754674418157
METenh:cg02786218	3.4057085563954916
METenh:cg17625120	3.397813395084711
METenh:cg26760304	3.3948391449835142
EXPR:AC142381.1	3.392816220480935
METenh:cg14290576	3.3920305141118594
METpro:cg08988821	3.389655754342858
EXPR:DSCAML1	3.385823510910166
METbod:cg01846046	3.383126114966703
METpro:cg03290752	3.3821988379551557
METenh:cg09113070	3.381334916269161
METenh:cg26203572	3.3793789398707594
METenh:cg20740711	3.378522109213188
METenh:cg15613991	3.372469198049016
METpro:cg27550982	3.3699160796350363
METenh:cg04426621	3.3698393749251108
EXPR:KLRF1	3.3652389003909793
METenh:cg00478516	3.3641752327322347
METbod:cg25315312	3.348039135150043
METenh:cg10190843	3.3412612060028204
METenh:cg27070405	3.333097803303736
METbod:cg04646987	3.3237576680999803
