	0
EXPR:CPXM2	0.00912757733836302
METenh:cg18914751	0.00910062641499502
EXPR:DPT	0.009089621468712516
METenh:cg08141959	0.009087112576350653
METpro:cg12985929	0.00908603779417093
EXPR:BHLHE22	0.009075844833628081
METenh:cg13393327	0.009067582616745094
METenh:cg11906781	0.009056374871225651
METenh:cg27046101	0.009016495205357303
EXPR:METTL7A	0.008987043044755751
EXPR:TLR10	0.008946253451484854
METenh:cg11931531	0.008928702788824678
METenh:cg22209723	0.00892844383280099
METenh:cg15292072	0.008927570685183068
METenh:cg22011053	0.00889537688602352
METbod:cg11444072	0.008886833342532723
LOH:IFT74	0.008865738097099915
METpro:cg26156626	0.008838520869975282
METbod:cg23189692	0.008804727636858672
METbod:cg25376207	0.008804441390098441
METenh:cg21406479	0.00878062695391123
METenh:cg17220055	0.008778386446959567
METenh:cg04636407	0.008758520209911578
METbod:cg04014105	0.008715120472236021
METenh:cg16216905	0.008702039070891211
METbod:cg06913345	0.008657257714791046
METenh:cg01704854	0.008629910467197166
METenh:cg02062632	0.008624228229579171
METenh:cg08208060	0.008612640134086852
METenh:cg19262555	0.008563383949713595
EXPR:AP000695.2	0.008487744311828952
METbod:cg19661311	0.008470078317666808
METenh:cg09207377	0.008469007129905722
METenh:cg12650670	0.008458574085502959
LOH:SUMO2P2|AL357614.1	0.008453636143094745
METenh:cg13709259	0.008434745244732644
EXPR:SELENOP	0.008419096510743585
EXPR:CDC45	0.008410291864593656
METbod:cg09248054	0.008381360429997578
METenh:cg26114999	0.00837912499480674
METenh:cg05575505	0.008372047057684247
EXPR:LRRN3	0.008349440341833702
METpro:cg14901243	0.008342573418249045
METenh:cg02394506	0.00832851485589563
METpro:cg20273931	0.008327279284833356
METenh:cg13919908	0.008313316026039016
METenh:cg02432022	0.008307889571457415
METpro:cg14979301	0.008289832131205504
METenh:cg22679401	0.008254361321991838
METenh:cg24937735	0.008233492924142742
METenh:cg05405452	0.008212666647494872
METenh:cg25720459	0.008196472854090482
METenh:cg12510999	0.008121452397586697
METenh:cg10871096	0.008077978388114585
METenh:cg26691449	0.008066603993726003
METbod:cg12457909	0.008054823340864287
EXPR:CTSK	0.00804655109587561
METpro:cg10633838	0.007999394265367148
METenh:cg07223413	0.007988200172358186
METenh:cg15951935	0.007978519036565289
METenh:cg23699146	0.00792519982040648
METenh:cg11448247	0.00791817979009
METenh:cg03278868	0.007877899151179518
METenh:cg03467706	0.007863846984354122
METpro:cg06756211	0.0078489022456107
EXPR:SELP	0.00784336035142876
METenh:cg20155875	0.007811632594072785
EXPR:CDCA2	0.007792976876472857
METenh:cg18718469	0.0077889341436354785
METenh:cg06034894	0.007765859145204529
METenh:cg26676195	0.007759682189734532
EXPR:TPX2	0.007742775322323995
METbod:cg23720064	0.007692181650673831
METenh:cg09669125	0.0076769928439141995
EXPR:MYOSLID	0.00763151853729811
METenh:cg09182455	0.007616032786763793
METenh:cg11902329	0.00758371883997195
METbod:cg10486834	0.007569850272576729
METenh:cg23156512	0.007568276261096165
METenh:cg27294068	0.00748989954521242
METenh:cg07215487	0.007471686417501604
METenh:cg16782193	0.007466527408462252
METenh:cg02804274	0.007447717897227149
EXPR:FMO2	0.007440181842956196
METenh:cg05433889	0.007439838019397903
METenh:cg00353415	0.007425291396383921
METbod:cg18554732	0.0074154765784213905
METenh:cg25124440	0.007399851760761415
METenh:cg20598190	0.00737574448864064
METbod:cg19772399	0.007324724187557102
METenh:cg21450615	0.007206248221448987
METenh:cg17469895	0.0071977801858305
EXPR:CNTN1	0.007139304557874902
METenh:cg11985470	0.007123179682030633
EXPR:RSPO3	0.007099964377252609
METenh:cg20468815	0.007098749272376895
METenh:cg22234738	0.007082579494950908
EXPR:SEMA6D	0.007076197528021106
METenh:cg15729315	0.00705258051680283
METenh:cg04348677	0.007052503704621039
METenh:cg01904891	0.007032131256951305
METenh:cg25683854	0.007030323190838261
METenh:cg12350164	0.0070244484130705465
METenh:cg05173728	0.007008685250876209
LOH:IZUMO3|RMRPP5|AL353811.1	0.0069373472190865666
EXPR:SLC2A1	0.006898142697047059
EXPR:TPSB2	0.006885406912257034
METpro:cg19538677	0.006878817522904129
LOH:AL513317.1	0.006866399986546435
METenh:cg26273312	0.006865928706484814
METenh:cg18826637	0.006860231628827514
EXPR:KIF20A	0.006786519657761893
METenh:cg13155421	0.006782500790926263
METenh:cg09084470	0.006781395704000953
METenh:cg08492033	0.006746977060075484
METbod:cg23363841	0.006727942459668261
METenh:cg06741146	0.006721881777468218
METenh:cg16776967	0.006719160372981577
METenh:cg11227838	0.0067174993912537725
METbod:cg00334063	0.006717463436283451
EXPR:MYBL2	0.006716408870335673
LOH:RNA5SP280|AL355433.1|LINC00032	0.006682545935852624
METenh:cg09265623	0.006668743761498285
METenh:cg13254240	0.0066649951431574
METenh:cg18409839	0.006640032157861032
METbod:cg27071152	0.006586020641523263
METenh:cg17926328	0.006571690652338054
METenh:cg01708617	0.006540332010787662
METenh:cg01912915	0.006532898020553227
METenh:cg19453003	0.006528641306779662
METenh:cg11031221	0.006447217158466168
METenh:cg14611723	0.006432199729841406
METenh:cg03922381	0.006405191028673546
LOH:LINC01241	0.00639368218875338
METenh:cg00624853	0.006379957488245279
METenh:cg17625120	0.006379786930790221
METbod:cg18548666	0.006373865882353352
METenh:cg01724135	0.006338480435394479
METenh:cg00847221	0.006328635663607852
EXPR:HTR1D	0.006267850055096375
EXPR:HDC	0.006262644475791055
EXPR:TPSAB1	0.00626210962831463
METenh:cg26226159	0.006247427932046967
METbod:cg06970510	0.006237403287395801
LOH:CAAP1|H3P31|RN7SL100P	0.006155906563748389
METenh:cg08684988	0.0061210361053285174
METbod:cg15994467	0.00611041242124534
METpro:cg12835949	0.006065723520358392
METenh:cg05098991	0.006050267283802572
METpro:cg04263436	0.006046683968655541
METbod:cg01556702	0.006032436764087877
METenh:cg16119581	0.006025225345435865
LOH:AL157937.1	0.006024256393923177
METbod:cg23536473	0.0060123775413795134
METenh:cg10056106	0.006004783155845307
METenh:cg02862277	0.005982556742407019
EXPR:KLRB1	0.005968896950431806
METpro:cg03615526	0.0059266505827354436
METenh:cg26768873	0.0059114975343780565
EXPR:NR3C2	0.005881431471006814
EXPR:COL14A1	0.005876083095964077
METenh:cg09895458	0.005860005770570962
METenh:cg24528574	0.0058549568116363655
METenh:cg15897845	0.00584051729830481
METenh:cg21574629	0.005783431040130654
METenh:cg02653521	0.005770048620411438
METenh:cg15209896	0.0057470847004151395
METpro:cg05141871	0.005743592425724848
EXPR:ELAPOR2	0.005719553671238316
METenh:cg20740711	0.005717503267083006
METbod:cg27431500	0.005714867043044019
METpro:cg16632745	0.005712787809861693
METenh:cg12411553	0.005704128537071956
METenh:cg14973142	0.005678681836772489
METenh:cg13759797	0.00567390374055971
EXPR:PAX5	0.005656320009883124
EXPR:HMGCLL1	0.005641587772884702
METenh:cg14552514	0.005640697892266202
EXPR:ANLN	0.005623933267658601
EXPR:CHL1	0.005607756903703727
METenh:cg08451988	0.005604678878411772
METenh:cg05795603	0.005583437005300344
METenh:cg09501509	0.005581823088254816
METenh:cg24647551	0.005579051521062814
METbod:cg16197925	0.005576868883947978
EXPR:CLEC4F	0.005547118118790919
METpro:cg13213755	0.0055358108170570275
METenh:cg16176440	0.005531304990893589
LOH:TEK	0.005502208279187472
METbod:cg13264822	0.005501072456591453
LOH:LRRC19	0.005498904787258412
METenh:cg23167627	0.005497245904157861
METenh:cg26404422	0.005492060095386044
METenh:cg25300481	0.00547851503053427
METenh:cg14291900	0.005468739624649924
METenh:cg02451548	0.005451428903643714
METenh:cg23843709	0.0054282489157395745
METenh:cg08883172	0.005394501641576561
EXPR:LSAMP	0.005384434617915606
METenh:cg20216309	0.0053548544312850685
METenh:cg26088888	0.005351863262043816
EXPR:CCR6	0.005345556742050878
METbod:cg22610980	0.005300419256938598
METenh:cg04818040	0.005285706362306242
METenh:cg08939850	0.00527324257744704
LOH:ELAVL2|NOP56P2|AL365204.1	0.005273047712526621
METenh:cg11376687	0.005251423862948181
METenh:cg00780501	0.005222755365222476
METenh:cg15030712	0.0052043597923392354
METpro:cg16291048	0.005201055194035093
METenh:cg06935531	0.005197320409121759
METbod:cg24725522	0.0051893552253911845
EXPR:IQGAP3	0.005182843151138338
EXPR:TACR1	0.005158525267190939
METenh:cg20453861	0.005136807690843354
METenh:cg00913147	0.005126538424713303
METenh:cg22388417	0.005100813752960744
METenh:cg09181230	0.0050874501759781395
METenh:cg07925925	0.005084726504185177
METenh:cg05841380	0.005083757232072315
METenh:cg15809077	0.005078618452478179
LOH:AL445623.2	0.0050778684627418936
METenh:cg23348081	0.005073064402520752
METbod:cg15985184	0.005056524305195621
METpro:cg00779924	0.005018355510922795
METpro:cg25827022	0.005013150697848497
METenh:cg10334948	0.005009568851381858
EXPR:CBLN4	0.004976956050126257
METbod:cg18869498	0.004971377749063164
METenh:cg04640637	0.0049481624910845765
METpro:cg11606261	0.004935771123484766
METenh:cg01003455	0.004893016402395812
METbod:cg09226904	0.00488938157644378
METenh:cg20423899	0.004882466321393442
EXPR:PNOC	0.004863356723775692
METbod:cg05184938	0.004859111613266718
EXPR:CD79B	0.0048562738925979265
METenh:cg16924779	0.004855488736133833
EXPR:LOXL2	0.004848291222651871
METbod:cg16094145	0.0048404609390886085
METenh:cg22786667	0.004832522268873428
METenh:cg01323696	0.0048238341562057115
METenh:cg20268689	0.004801618660515479
METenh:cg20368182	0.004796438951037779
EXPR:LINC01215	0.004770809516173137
METenh:cg21101566	0.004767877341696063
EXPR:BLK	0.004767829512440967
METenh:cg21646032	0.004742981199062139
EXPR:HTR2B	0.004731821377365245
EXPR:LINC00313	0.004718544900839259
LOH:AL442639.1	0.004713828302340945
METbod:cg27549186	0.0047078322832884885
METpro:cg18131141	0.004699782239607131
LOH:IFNA6|KLHL9|IFNA20P	0.004684112656337786
METenh:cg08923594	0.004669032265204986
METbod:cg25315312	0.004668787220233906
EXPR:JAM2	0.004657070793166177
METenh:cg24128731	0.004650919353553687
METenh:cg13022077	0.004650015786153656
LOH:CDKN2A-DT	0.004645170987142426
METenh:cg15949000	0.004632656218823087
METenh:cg26681488	0.004630303798800143
METenh:cg20142081	0.004627123256305952
METenh:cg09378846	0.004602463452598999
METbod:cg05099145	0.004596390886082816
METbod:cg09550697	0.00458834872305448
METenh:cg04084260	0.004581179770282536
METenh:cg17107853	0.004573608061749939
METenh:cg17612920	0.004569823174841854
METenh:cg26572896	0.0045608808813756944
METenh:cg02866391	0.004558793021631977
METenh:cg12481444	0.004554703979314814
METenh:cg20085815	0.00454980131587193
METenh:cg00080663	0.004538877813986458
METenh:cg23820521	0.004517001748702522
METenh:cg00605342	0.004506244937967855
LOH:CDKN2B-AS1	0.004485557135003011
LOH:AL353753.1	0.004468357455902913
EXPR:CUX2	0.0044677866632137075
METenh:cg00147413	0.004467300479422939
METenh:cg17847431	0.004444086252533297
LOH:AL353732.1	0.004440579191669196
EXPR:CNTFR	0.004411290188235939
METenh:cg27377114	0.004398620182904483
METenh:cg26015527	0.00438789106778746
LOH:DMRTA1	0.004379017760436472
METenh:cg19783306	0.004372077553310513
METenh:cg26760304	0.004353926587982813
METenh:cg15656455	0.004349666921217447
METenh:cg05237429	0.004346485361518994
METbod:cg10847834	0.00434618170035564
METenh:cg22319505	0.00433294443715792
EXPR:ASTN1	0.004303099747579395
METpro:cg08988821	0.004285221026047585
METenh:cg08071141	0.0042784735406576485
METenh:cg12327886	0.004277107043636256
METenh:cg03072196	0.004263469594760225
LOH:PLAA|IFT74-AS1	0.004262056155275327
METbod:cg09610311	0.004260985459405554
METenh:cg12008581	0.004260843106342929
EXPR:NFASC	0.004249119207042528
METenh:cg03045139	0.004242627919294587
LOH:MIR31|SNORD39	0.004219080906941716
METenh:cg16167544	0.004215786186563195
METenh:cg09699594	0.004206761443625894
METenh:cg22070551	0.0041970057198284704
EXPR:IGF2BP2	0.0041830071955716525
METenh:cg04628648	0.0041706584956034635
METbod:cg18322569	0.0041692726834549375
METenh:cg02272851	0.004164727057632111
METenh:cg04308657	0.004140525155298763
METenh:cg27154693	0.004140187652602268
METbod:cg08878436	0.004133669451688253
METbod:cg02443967	0.004123249799846272
METbod:cg14913284	0.004121943324590502
METenh:cg13471188	0.00411981759548788
METenh:cg08941340	0.004066604018376634
METenh:cg21731614	0.004065421388940968
METenh:cg06583209	0.004041711264203041
METenh:cg00478516	0.004041329729176526
EXPR:CD19	0.004026277816440661
METenh:cg22068743	0.004025193071100444
LOH:IFNA1|IFNWP19	0.004023015284467972
METenh:cg25628315	0.004020437391228906
METpro:cg06523901	0.003981038296958917
METenh:cg27429480	0.003979153118958257
METenh:cg23460823	0.0039790186648861045
LOH:IFNE	0.003954350781665205
METenh:cg11289747	0.003948302821080265
METenh:cg02262553	0.003927945624359044
METenh:cg04350515	0.003912297755912544
METenh:cg09113070	0.0038923757628841083
EXPR:C7	0.003892272869600355
METenh:cg17185622	0.0038862018523636733
METenh:cg20566648	0.003877193693461686
METenh:cg13122415	0.0038674717103295395
METenh:cg00314029	0.0038652805724771907
METenh:cg10303286	0.0038497646728235238
METenh:cg23729005	0.0038421450483612347
METbod:cg07489502	0.0038412117874944366
METbod:cg08826760	0.0038050785195772596
METenh:cg20683075	0.0037932565160113184
METenh:cg13413719	0.0037931324041118757
METenh:cg26088711	0.003785795018429032
LOH:IFNA8|IFNA11P|IFNA12P	0.0037831675796797274
METenh:cg10158330	0.0037829215668630637
METenh:cg10388583	0.0037730985401725967
METbod:cg01162037	0.0037700012194101383
METenh:cg17029655	0.0037615156841510054
METenh:cg14096595	0.003757457076544415
METenh:cg06032862	0.003751068343412682
METenh:cg02981309	0.0037492974811471676
METbod:cg04646987	0.0037364472579668275
METenh:cg19516108	0.0037356442829345874
METenh:cg20899703	0.003728568598886443
METenh:cg19458874	0.0037246510094607
METenh:cg02089721	0.0037232408826285827
METenh:cg20276370	0.003696699084273786
METenh:cg08373515	0.003686160470139658
METenh:cg25568241	0.0036635733880118486
LOH:FAM71BP1	0.0036628860183889832
LOH:RN7SL151P	0.0036417780016342115
METenh:cg10208144	0.0036305677270218237
EXPR:SELL	0.0036303802735972784
METenh:cg17276289	0.0036281839956038425
METbod:cg00875805	0.0036157449261836013
METenh:cg03487391	0.0036112453635603493
EXPR:FCRLA	0.0035957648638911223
LOH:AL355432.1	0.003589422273012559
METenh:cg22098240	0.0035733132616338733
METenh:cg06299192	0.0035594740273543206
METbod:cg04724735	0.003554064951635682
METenh:cg07424770	0.003550504068758827
METbod:cg17827328	0.0035380181693145966
METenh:cg05669259	0.003535084591531072
LOH:TUSC1|AL353730.1	0.003529704056829443
METenh:cg07948480	0.0035179464173283907
METbod:cg19058865	0.0035068824085686214
METpro:cg26037505	0.0035011857129301225
METpro:cg19241689	0.0035009913221095705
METenh:cg00604768	0.003498761028754307
METenh:cg08050057	0.0034978042011321736
METbod:cg14025053	0.0034976561358685833
METenh:cg05492290	0.0034869541476824305
METenh:cg15966722	0.003456811538277929
METpro:cg00630794	0.003453679794470882
METenh:cg06558002	0.0034329891114369075
METenh:cg02274134	0.003422382839163122
METenh:cg26899625	0.0033988300628295465
METpro:cg07180934	0.0033955884090521304
METenh:cg24131783	0.0033946539872003042
METenh:cg10833451	0.0033585470179443903
LOH:KHSRPP1	0.003341095573542684
METenh:cg13489205	0.0033184332355179593
METenh:cg16248878	0.00331783261879154
METenh:cg04426621	0.003309495453140725
METenh:cg27164152	0.003298733412616181
LOH:RN7SKP120	0.0032953479488260756
EXPR:ANGPTL1	0.003295064020072579
METpro:cg22285621	0.0032910937534862887
EXPR:CD79A	0.0032772699038781704
METenh:cg08523181	0.003268749330858967
METenh:cg19275657	0.0032648251215540917
METenh:cg04925205	0.0032587640018119563
METenh:cg01347682	0.0032573885493585105
METenh:cg13079933	0.0032485144744660624
METbod:cg24332783	0.0032481811262728777
METenh:cg02539809	0.0032446617513376954
METenh:cg13871434	0.0032276188110666516
METbod:cg23475112	0.0032163695582025755
METenh:cg12382302	0.0032097677349924567
METenh:cg06768361	0.003207831363223982
METenh:cg19980260	0.0032071784214568163
METbod:cg01846046	0.0031915142488954944
METenh:cg15568069	0.0031784168985775465
EXPR:TNFRSF13B	0.003151476309124761
METenh:cg06869619	0.003146211381867116
EXPR:CLEC17A	0.0031445986554652547
METbod:cg22311510	0.0031404670545082123
METenh:cg03630576	0.003134876286250418
METenh:cg09220326	0.0031256054731889633
METbod:cg05921676	0.003095680510211256
EXPR:MARCHF4	0.003083301543558668
METenh:cg12126732	0.0030831890816952036
METenh:cg18807159	0.0030819973321013034
EXPR:LINC01669	0.0030781313905729663
METenh:cg17462560	0.003076062571632615
METbod:cg06637517	0.003051889613124405
METenh:cg20685334	0.003045296217237947
METenh:cg23629685	0.0030449516166608315
METpro:cg14153437	0.0030429807299971992
METenh:cg24686551	0.003042274112013624
METpro:cg24685006	0.0030350608946319805
LOH:H3P30	0.0030282563894398437
METenh:cg19078878	0.0030259227710637193
METenh:cg27599008	0.0030158284898037886
METpro:cg03637691	0.003006626829993649
METenh:cg07967362	0.002987186551883089
EXPR:CR2	0.002984052969706903
METenh:cg07124927	0.0029725612194670234
METbod:cg01199327	0.002962725957578174
METenh:cg26465402	0.00296139353465289
METenh:cg15104456	0.002961296879484919
METenh:cg22191325	0.002954067808335737
METenh:cg24915360	0.0029538625063832177
METpro:cg19987256	0.002951201011304721
METenh:cg11131246	0.0029410919239762504
METenh:cg15200009	0.0029409964914599933
METenh:cg10599258	0.00292185715887211
METenh:cg08197774	0.002914483786685185
METbod:cg10012059	0.0029069918421426874
METenh:cg01009920	0.002905235053338922
METenh:cg22686195	0.0029029257193088575
METenh:cg26203572	0.002864036615132114
METenh:cg04765589	0.0028576894588457457
METenh:cg07599772	0.002853120563489595
METenh:cg02301706	0.002847702782614881
METenh:cg18966152	0.002829323420575002
METbod:cg22208304	0.00281804036966694
METenh:cg11786870	0.002788086611405706
EXPR:C6	0.002781317746356922
METenh:cg10784519	0.0027805217348272878
METenh:cg19284571	0.0027750051729173316
METbod:cg06434454	0.0027584251108134362
METbod:cg18005280	0.0027471426905679155
METenh:cg05984456	0.002745797248740467
EXPR:CTSG	0.0027421665815604056
METenh:cg07439265	0.0027411134027431577
METenh:cg17605713	0.0027357792419791535
METenh:cg24609626	0.002733531740442579
METenh:cg24929566	0.0027299694478583286
METenh:cg02433163	0.0027188104035996466
METpro:cg11739633	0.0027176906774252505
LOH:AL451137.2	0.0027033065622785505
METbod:cg02320862	0.002698552858512306
METpro:cg03189210	0.0026933014232076455
METenh:cg25491681	0.002692492176086797
METenh:cg15900701	0.0026877977943367457
EXPR:ABCA10	0.0026733003500679976
METenh:cg16346806	0.0026597333929387836
METenh:cg17555274	0.0026501835218159906
METenh:cg19014904	0.002644227210956182
METenh:cg13787850	0.0026347727933731645
METenh:cg21075964	0.002618176395796653
METenh:cg26639865	0.0026043575132924045
METenh:cg00687889	0.0026002253739632005
METenh:cg12827595	0.002590742341735219
METenh:cg02725185	0.0025852680763619827
METenh:cg00978950	0.002579027399446296
METenh:cg23184653	0.002538888275896075
METenh:cg16691830	0.0025301686790710834
METenh:cg16130066	0.002525414493366205
METenh:cg20759139	0.002521796778018006
METenh:cg20147755	0.002515614163420464
EXPR:NIBAN3	0.002508074923241455
METpro:cg06373377	0.0025068127032664297
METenh:cg26799677	0.0024972274953632416
EXPR:TCL1A	0.002485419515222886
METbod:cg17286831	0.00247885339176214
METenh:cg13885205	0.002471126837206783
LOH:MTAP	0.0024630957744201007
METenh:cg18278453	0.0024543953761162773
METenh:cg09780975	0.002452308819433061
METenh:cg10842801	0.0024498715405113464
EXPR:AL161431.1	0.0024376040770921303
METenh:cg13430755	0.0024135451422399395
METenh:cg17963549	0.0024026539336641953
METenh:cg07068089	0.0023998785117858015
METenh:cg10174546	0.002394117002942026
METenh:cg08246210	0.0023851309012642443
METbod:cg10741442	0.002376682701779308
METenh:cg15177103	0.0023702923958264137
EXPR:FCRL2	0.0023601985173835075
METenh:cg02190353	0.0023218681014539997
METenh:cg15713177	0.002317211253492343
METbod:cg22123915	0.002314286056775677
METenh:cg05232694	0.0023069841795369983
METenh:cg23261343	0.002296060247151485
EXPR:IGF1	0.0022879401802134718
EXPR:STAP1	0.00228431530530286
METenh:cg07392068	0.002280507177218752
METenh:cg05859465	0.0022726997371159555
METpro:cg19551589	0.0022723749154897168
LOH:AL354709.1	0.0022710118975318118
METbod:cg05941376	0.0022705524144959505
METenh:cg15711769	0.0022704420024059835
METenh:cg11293217	0.0022669433565120608
METenh:cg23578188	0.0022594103927599685
METenh:cg08562863	0.0022593582950148103
METenh:cg00748566	0.0022523575633776253
METenh:cg20312012	0.0022484426586220773
METenh:cg00625436	0.002235016263951694
EXPR:ATP8A1	0.002234494044676872
METenh:cg17360377	0.0022333740816809365
METenh:cg15380772	0.002232933696534659
METbod:cg07101541	0.002221464317075622
METenh:cg02725599	0.0022025580693464356
METbod:cg14135248	0.0021955567673435836
METenh:cg15495949	0.002194135248155371
METenh:cg00990783	0.0021932796738703556
METenh:cg18150909	0.002188546960341741
METenh:cg17541002	0.0021827075997713193
METenh:cg05683379	0.002163183752264551
METenh:cg14255824	0.0021533518236881545
LOH:IFNA2|IFNA13	0.0021331561837263455
METenh:cg08035822	0.0021288618033607127
METenh:cg00274928	0.0021160687086930956
METenh:cg26010546	0.002115826386286415
METenh:cg01049293	0.0021081556357958452
METbod:cg07768103	0.002105611689448872
METbod:cg00249511	0.0021054419959079065
