	0
METbod:cg21473142	14.642837039121869
METenh:cg11281576	14.642837039121869
METbod:cg22123915	14.638262322472848
METenh:cg01728258	14.638262322472848
METenh:cg16130066	14.638262322472848
METenh:cg25628315	14.638262322472848
METenh:cg17464436	14.638262322472848
METbod:cg25528121	14.614492753623187
METenh:cg13503677	14.614492753623187
METenh:cg20899703	14.599190283400809
EXPR:AC090136.3	14.598765432098768
METbod:cg14393462	14.598319327731094
METenh:cg17631535	14.597402597402597
METbod:cg08826760	14.597402597402597
METpro:cg23342521	14.545454545454547
METenh:cg01589587	14.545454545454547
METpro:cg19318393	14.545454545454547
METenh:cg25845137	14.509090909090906
EXPR:BIRC5	14.469308191112699
METenh:cg25212737	14.464646464646464
METenh:cg23948344	14.464646464646464
METenh:cg04579291	14.464646464646464
METenh:cg14167506	14.464646464646464
METbod:cg00371453	14.464646464646464
METpro:cg21511203	14.464646464646464
METenh:cg12852274	14.435087719298245
METbod:cg18869498	14.421818181818182
METpro:cg07180934	14.416040100250626
METpro:cg26781129	14.416040100250626
EXPR:ATP8A1	14.407793209876543
METbod:cg16898621	14.405606407322656
METenh:cg06316157	14.405606407322656
METenh:cg27049451	14.401960784313726
METbod:cg02495552	14.401960784313726
METenh:cg16655445	14.376541353383457
METenh:cg06786600	14.368421052631579
METbod:cg06637517	14.368421052631579
METenh:cg20566648	14.368421052631579
METenh:cg07375082	14.368421052631579
METpro:cg05337761	14.365266106442576
METbod:cg15116775	14.359090909090908
METenh:cg19084396	14.359090909090908
METpro:cg24439945	14.331652661064425
EXPR:CHL1	14.328938127957738
METpro:cg00781373	14.323529411764707
METenh:cg24359717	14.174891774891773
METpro:cg19987256	14.174891774891773
METenh:cg05984456	14.166666666666666
METenh:cg24623886	14.166666666666664
METenh:cg10990006	14.166056853363358
METenh:cg14515996	14.166056853363358
METbod:cg18435532	14.166056853363356
METenh:cg09265623	14.10989010989011
METbod:cg25214789	14.107826086956521
EXPR:BOC	14.086041824137064
METenh:cg10718894	14.07685881370092
METbod:cg05970721	14.07685881370092
METpro:cg06644669	14.07685881370092
METenh:cg18011078	14.07685881370092
METbod:cg14375937	14.074509803921568
METenh:cg23451228	14.05952380952381
METenh:cg01060862	14.05952380952381
METenh:cg26678641	14.05952380952381
METenh:cg20276370	14.05952380952381
METenh:cg23467947	14.059523809523808
EXPR:DPF1	14.053130511463845
METbod:cg26247168	14.045454545454545
METpro:cg25552843	13.981693363844393
METpro:cg01984858	13.969603152265694
METbod:cg05039004	13.969603152265693
METenh:cg18986745	13.957894736842107
METbod:cg16549644	13.957894736842107
METbod:cg19273756	13.957894736842107
METbod:cg05626376	13.946886446886447
METenh:cg10808934	13.931372549019608
METenh:cg01324372	13.87012987012987
METbod:cg06966242	13.828571428571427
METbod:cg07250571	13.814536340852133
METpro:cg08887400	13.81453634085213
METbod:cg08866991	13.81453634085213
EXPR:E2F7	13.804802805625176
EXPR:AL161431.1	13.790417401528513
METenh:cg26226159	13.788461538461538
EXPR:CDCA2	13.748267825648778
EXPR:CACHD1	13.748267825648776
METpro:cg20300514	13.73737373737374
METbod:cg05898618	13.715733183225446
METenh:cg23781022	13.715733183225446
METenh:cg04197634	13.715733183225444
METpro:cg03487276	13.715733183225442
METbod:cg27312173	13.687481146304675
METenh:cg04837119	13.665445665445667
METenh:cg10190843	13.66395173453997
METenh:cg19383445	13.654462242562929
METenh:cg03237699	13.64076858813701
METenh:cg05260915	13.64076858813701
METbod:cg10836101	13.631818181818181
METbod:cg23833461	13.62105263157895
METenh:cg19014904	13.621052631578946
METenh:cg17114767	13.61232492997199
METenh:cg24934858	13.61232492997199
METenh:cg05841380	13.61232492997199
METenh:cg14137833	13.594202898550723
METenh:cg01418424	13.577030812324931
METbod:cg02774542	13.57703081232493
METbod:cg00249511	13.57703081232493
METpro:cg18532727	13.55844155844156
EXPR:TPX2	13.554720133667498
METpro:cg24685006	13.486068111455108
METbod:cg27130240	13.486068111455108
METenh:cg12075928	13.486068111455108
EXPR:FER1L4	13.461078339011394
METenh:cg06991163	13.432793407217961
METbod:cg16493071	13.432793407217961
METbod:cg20377305	13.432793407217961
METbod:cg16638793	13.414135338345865
METbod:cg15070677	13.413453419645371
METbod:cg01556702	13.413453419645371
METbod:cg14556503	13.410526315789475
METenh:cg05898193	13.410526315789475
METbod:cg01832036	13.410526315789475
METenh:cg22011053	13.410526315789474
METbod:cg21195256	13.39544513457557
METpro:cg17995119	13.39544513457557
EXPR:GRHL3	13.365915810768753
METenh:cg27128063	13.319693094629155
EXPR:SLIT3	13.319554673721338
METbod:cg11299543	13.285714285714285
METenh:cg18288121	13.275171624713959
METenh:cg01208184	13.27441598649029
METpro:cg14776962	13.273684210526316
METbod:cg24896769	13.273684210526316
METenh:cg08050057	13.273684210526316
METenh:cg11786870	13.273684210526316
METenh:cg19783306	13.238095238095237
